,account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count,news_link
11,184096565021911,1035595553205337,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035595553205337,2016-09-19,link,mostly true,,56.0,300.0,65.0,https://abcnews.go.com/Politics/obama-describes-trumps-presidential-run-infomerical-reality-show/story?id=42185191&cid=abcnp_fb
12,184096565021911,1035627049868854,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035627049868854,2016-09-19,link,mostly true,,6.0,33.0,5.0,https://abcnews.go.com/International/wireStory/influential-san-francisco-activist-rose-pak-dies-68-42190475?cid=abcnp_fb
13,184096565021911,1035672566530969,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035672566530969,2016-09-19,link,mostly true,,2.0,18.0,11.0,https://abcnews.go.com/US/wireStory/minnesota-mall-stabbing-realization-terror-fears-42188133?cid=abcnp_fb
14,184096565021911,1035726243192268,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035726243192268,2016-09-19,link,mostly true,,50.0,157.0,129.0,https://abcnews.go.com/US/wireStory/years-gridlock-jersey-bridge-case-trial-42187934?cid=abcnp_fb
15,184096565021911,1035748639856695,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035748639856695,2016-09-19,link,mostly true,,13.0,101.0,73.0,https://abcnews.go.com/Politics/terrorist-attacks-impact-2016-presidential-race-experts/story?id=42192997&cid=abcnp_fb
16,184096565021911,1035778606520365,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035778606520365,2016-09-19,link,mostly true,,2.0,37.0,25.0,https://abcnews.go.com/Politics/ivanka-trump-meets-speaker-ryan-york-city/story?id=42205844&cid=abcnp_fb
17,184096565021911,1035801043184788,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035801043184788,2016-09-19,link,mostly true,,25.0,263.0,87.0,https://abcnews.go.com/Politics/hillary-clinton-accepts-millennial-voters-questions/story?id=42202172&cid=abcnp_fb
18,184096565021911,1035825603182332,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035825603182332,2016-09-19,link,mostly true,,15.0,106.0,29.0,https://abcnews.go.com/Politics/presidential-debate-week/story?id=42193163&cid=abcnp_fb
19,184096565021911,1035859429845616,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035859429845616,2016-09-19,link,mostly true,,3.0,24.0,6.0,https://abcnews.go.com/International/russians-voting-parliamentary-election-dullest/story?id=42176019&cid=abcnp_fb
20,184096565021911,1035884803176412,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035884803176412,2016-09-19,link,mostly true,,23.0,98.0,8.0,https://abcnews.go.com/US/wireStory/us-marine-life-support-shot-los-angeles-42191119?cid=abcnp_fb
21,184096565021911,1035916476506578,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035916476506578,2016-09-20,link,mostly true,,5.0,36.0,20.0,https://abcnews.go.com/International/wireStory/analysts-cite-clintons-illness-plunge-mexico-peso-42204645?cid=abcnp_fb
22,184096565021911,1036151719816387,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036151719816387,2016-09-20,link,mixture of true and false,,117.0,614.0,70.0,https://abcnews.go.com/Politics/report-george-hw-bush-vote-hillary-clinton/story?id=42212986&cid=abcnp_fb
23,184096565021911,1036199296478296,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036199296478296,2016-09-20,link,mostly true,,6.0,45.0,23.0,https://abcnews.go.com/Politics/presidential-debates/story?id=41482391&cid=abcnp_fb
24,184096565021911,1036251303139762,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036251303139762,2016-09-20,link,mostly true,,1.0,23.0,15.0,https://abcnews.go.com/US/ny-nj-bombings-suspect-visited-taliban-stronghold-pakistan/story?id=42214798&cid=abcnp_fb
25,184096565021911,1036296946468531,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036296946468531,2016-09-20,link,mostly true,,31.0,170.0,97.0,https://abcnews.go.com/ABCNews/donald-trump-jr-compares-syrian-refugees-skittles/story?id=42214535&cid=abcnp_fb
26,184096565021911,1036336249797934,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036336249797934,2016-09-20,link,mostly true,,,13.0,4.0,https://abcnews.go.com/Politics/wireStory/republicans-turnaround-indiana-senate-race-42214328?cid=abcnp_fb
27,184096565021911,1036432846454941,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036432846454941,2016-09-20,link,mostly true,,15.0,209.0,47.0,https://abcnews.go.com/Politics/obama-recaps-presidency-final-general-assembly-address/story?id=42198280&cid=abcnp_fb
28,184096565021911,1036447253120167,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036447253120167,2016-09-20,link,mostly true,,3.0,29.0,5.0,https://abcnews.go.com/International/humanitarian-assistance-syria-suspended-attack-aid-convoy/story?id=42216263&cid=abcnp_fb
29,184096565021911,1036474553117437,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036474553117437,2016-09-20,link,mostly true,,4.0,80.0,44.0,https://abcnews.go.com/Politics/donald-trump-jrs-skittles-tweet-highlights-key-campaign/story?id=42218871&cid=abcnp_fb
30,184096565021911,1036496423115250,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036496423115250,2016-09-20,link,mostly true,,339.0,430.0,231.0,
31,184096565021911,1036514203113472,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036514203113472,2016-09-20,link,mostly true,,,14.0,4.0,https://abcnews.go.com/US/nyc-bombing-suspects-journal-recovered-officials/story?id=42223549&cid=abcnp_fb
32,184096565021911,1036552873109605,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036552873109605,2016-09-20,link,mostly true,,9.0,37.0,12.0,https://abcnews.go.com/US/fbi-opened-previous-inquiry-bombing-suspect-ahmad-khan/story?id=42201580&cid=abcnp_fb
33,184096565021911,1036582596439966,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036582596439966,2016-09-20,link,mostly true,,45.0,273.0,70.0,https://abcnews.go.com/Politics/hillary-clinton-calls-tulsa-police-shooting-horrible-reiterates/story?id=42229444&cid=abcnp_fb
34,184096565021911,1036611373103755,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036611373103755,2016-09-20,link,mostly true,,,12.0,4.0,https://abcnews.go.com/Politics/wireStory/ron-paul-aides-facing-prison-time-campaign-finance-42219707?cid=abcnp_fb
35,184096565021911,1036644986433727,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036644986433727,2016-09-20,link,mostly true,,11.0,83.0,57.0,https://abcnews.go.com/Politics/hillary-clinton-slated-spend-53-times-donald-trump/story?id=42230361&cid=abcnp_fb
36,184096565021911,1036675696430656,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036675696430656,2016-09-20,link,mostly true,,35.0,243.0,81.0,https://abcnews.go.com/Politics/clinton-camp-slams-trump-allegations-charity-paid-business/story?id=42226604&cid=abcn_tco
37,184096565021911,1037005106397715,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037005106397715,2016-09-21,link,mostly true,,42.0,68.0,48.0,https://abcnews.go.com/US/violent-protests-erupt-charlotte-deadly-police-shooting/story?id=42238697&cid=abcnp_fb
38,184096565021911,1037075549724004,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037075549724004,2016-09-21,link,mostly true,,7.0,63.0,27.0,https://abcnews.go.com/International/refugee-skittles-photo-donald-trump-jr-anti-refugee/story?id=42232395&cid=abcnp_fb
39,184096565021911,1037112079720351,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037112079720351,2016-09-21,link,mostly true,,3.0,98.0,36.0,https://abcnews.go.com/Politics/bernie-sanders-deliver-youth-vote-hillary-clinton/story?id=42245786&cid=abcnp_fb
40,184096565021911,1037141289717430,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037141289717430,2016-09-21,link,mostly true,,119.0,415.0,102.0,
41,184096565021911,1037167203048172,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037167203048172,2016-09-21,link,mostly true,,4.0,52.0,18.0,https://abcnews.go.com/Politics/trump-paying-fmr-campaign-manager-lewandowski-consultant/story?id=42241976&cid=abcnp_fb
42,184096565021911,1037217126376513,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037217126376513,2016-09-21,link,mixture of true and false,,35.0,344.0,48.0,https://abcnews.go.com/Politics/george-hw-bush-hell-vote-hillary-clinton-foundation/story?id=42236795&cid=abcnp_fb
43,184096565021911,1037243109707248,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037243109707248,2016-09-21,link,mostly true,,4.0,27.0,12.0,https://abcnews.go.com/Politics/wireStory/reports-groups-spending-big-trump-clinton-42232673?cid=abcnp_fb
44,184096565021911,1037268776371348,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037268776371348,2016-09-21,link,mostly true,,7.0,35.0,7.0,https://abcnews.go.com/International/john-kerry-makes-impassioned-plea-united-nations-syria/story?id=42251137&cid=abcnp_fb
45,184096565021911,1037288223036070,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037288223036070,2016-09-21,link,mostly true,,11.0,147.0,47.0,https://abcnews.go.com/Politics/michelle-obama-melania-trumps-controversial-convention-speech-tough/story?id=42246650&cid=abcnp_fb
46,184096565021911,1037299089701650,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037299089701650,2016-09-21,link,mostly true,,32.0,557.0,143.0,https://abcnews.go.com/Politics/hillary-clinton-bolstered-latest-national-poll-leads-donald/story?id=42262038&cid=abcnp_fb
47,184096565021911,1037352739696285,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037352739696285,2016-09-21,link,mostly true,,1.0,9.0,11.0,https://abcnews.go.com/International/isis-figure-referenced-nyc-bombers-purported-journal/story?id=42258417&cid=abcnp_fb
48,184096565021911,1037391213025771,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037391213025771,2016-09-21,link,mostly true,,12.0,144.0,102.0,https://abcnews.go.com/Politics/wireStory/clinton-campaign-trump-low-bar-debate-42257859?cid=abcnp_fb
49,184096565021911,1037410216357204,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037410216357204,2016-09-21,link,mostly true,,8.0,31.0,7.0,https://abcnews.go.com/International/senate-votes-advance-115-billion-saudi-arms-deal/story?id=42251293&cid=abcnp_fb
50,184096565021911,1037433849688174,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037433849688174,2016-09-21,link,mostly true,,61.0,196.0,73.0,https://abcnews.go.com/Politics/donald-trump-calls-nationwide-stop-frisk-policy/story?id=42261880&cid=abcnp_fb
51,184096565021911,1037464359685123,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037464359685123,2016-09-22,link,mostly true,,9.0,52.0,17.0,https://abcnews.go.com/Politics/wireStory/county-pay-million-sheriffs-racial-profiling-case-42258452?cid=abcnp_fb
52,184096565021911,1037489569682602,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037489569682602,2016-09-22,link,mostly true,,6.0,76.0,65.0,https://abcnews.go.com/Politics/worrying-hillary-clinton-donald-trumps-campaigns-ahead-debate/story?id=42262305&cid=abcnp_fb
53,184096565021911,1037749336323292,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037749336323292,2016-09-22,link,mostly true,,9.0,111.0,30.0,https://abcnews.go.com/Politics/bill-clinton-calls-clinton-global-initiative-great-honors/story?id=42246823&cid=abcnp_fb
54,184096565021911,1037856692979223,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037856692979223,2016-09-22,link,mostly true,,18.0,46.0,21.0,https://abcnews.go.com/Politics/donald-trump-calls-nationwide-stop-frisk-policy/story?id=42261880&cid=abcnp_fb
55,184096565021911,1037886152976277,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037886152976277,2016-09-22,link,mostly true,,28.0,84.0,27.0,https://abcnews.go.com/Politics/russia-trump-political-conflict-zone/story?id=42263092&cid=abcnp_fb
56,184096565021911,1037919132972979,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037919132972979,2016-09-22,link,mostly true,,5.0,55.0,24.0,https://abcnews.go.com/Politics/house-committee-votes-hold-clinton-staffer-contempt-congress/story?id=42282402&cid=abcnp_fb
57,184096565021911,1037951726303053,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037951726303053,2016-09-22,link,mostly true,,48.0,194.0,75.0,https://abcnews.go.com/Politics/donald-trump-drugs-big-factor-charlotte-protests/story?id=42282437&cid=abcnp_fb
58,184096565021911,1038000319631527,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038000319631527,2016-09-22,link,mostly true,,7.0,58.0,3.0,https://abcnews.go.com/Politics/secret-service-investigates-alleged-hack-compromised-ladys-passport/story?id=42283622&cid=abcnp_fb
59,184096565021911,1038031976295028,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038031976295028,2016-09-22,link,mostly true,,3.0,16.0,4.0,https://abcnews.go.com/Politics/anthony-weiner-federal-investigation-alleged-sexting-minor/story?id=42291468&cid=abcnp_fb
60,184096565021911,1038059326292293,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038059326292293,2016-09-22,link,mostly true,,2.0,63.0,16.0,https://abcnews.go.com/Politics/michael-dukakis-debate-advice-hillary-clinton/story?id=42289109&cid=abcnp_fb
61,184096565021911,1038086542956238,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038086542956238,2016-09-22,link,mostly true,,13.0,50.0,25.0,https://abcnews.go.com/Politics/donald-trumps-praise-stop-frisk-odds-court-ruling/story?id=42276382&cid=abcnp_fb
62,184096565021911,1038114256286800,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038114256286800,2016-09-22,link,mostly true,,7.0,181.0,28.0,https://abcnews.go.com/Politics/hillary-clinton-jokes-donald-trump-ferns-interview/story?id=42281177&cid=abcnp_fb
63,184096565021911,1038150182949874,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038150182949874,2016-09-22,link,mostly true,,6.0,56.0,10.0,https://abcnews.go.com/Business/senators-labor-department-investigate-wells-fargo-accounts-scandal/story?id=42284239&cid=abcnp_fb
64,184096565021911,1038186959612863,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038186959612863,2016-09-22,link,mostly true,,13.0,115.0,44.0,https://abcnews.go.com/Politics/maureen-dowd-donald-trumps-ego-arithmetic-hasnt-changed/story?id=42285351&cid=abcnp_fb
65,184096565021911,1038501679581391,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038501679581391,2016-09-23,link,mostly true,,12.0,147.0,54.0,https://abcnews.go.com/Politics/clinton-campaign-video-hitting-trump-comments-women/story?id=42297907&cid=abcnp_fb
66,184096565021911,1038541676244058,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038541676244058,2016-09-23,link,mostly true,,5.0,28.0,5.0,https://abcnews.go.com/International/wireStory/dozens-bodies-retrieved-egypt-boat-tragedy-42301780?cid=abcnp_fb
67,184096565021911,1038542892910603,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038542892910603,2016-09-23,link,mostly true,,3.0,99.0,16.0,
68,184096565021911,1038577226240503,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038577226240503,2016-09-23,link,mostly true,,22.0,115.0,10.0,https://abcnews.go.com/Business/wireStory/wells-fargo-ceo-resigns-position-fed-advisory-body-42293445?cid=abcnp_fb
69,184096565021911,1038636096234616,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038636096234616,2016-09-23,link,mostly true,,9.0,107.0,21.0,https://abcnews.go.com/Politics/presidential-debates/story?id=41482391
70,184096565021911,1038699376228288,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038699376228288,2016-09-23,link,mostly true,,1.0,41.0,3.0,https://abcnews.go.com/International/syrian-white-helmets-winners-alternative-nobel/story?id=42302011&cid=abcnp_fb
71,184096565021911,1038757716222454,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038757716222454,2016-09-23,link,mostly true,,6.0,21.0,8.0,https://abcnews.go.com/Business/senators-slam-wells-fargo-arbitration-agreements-scathing-letter/story?id=42307532&cid=abcnp_fb
72,184096565021911,1038777582887134,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038777582887134,2016-09-23,link,mostly true,,20.0,108.0,46.0,https://abcnews.go.com/US/terence-crutcher-shooting-tulsa-officer-betty-shelby/story?id=42304461&cid=abcnp_fb
73,184096565021911,1038804176217808,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038804176217808,2016-09-23,link,mostly true,,9.0,74.0,21.0,https://abcnews.go.com/US/family-releases-video-keith-lamont-scott-shooting/story?id=42311545&cid=abcnp_fb
74,184096565021911,1038834739548085,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038834739548085,2016-09-23,link,mostly true,,81.0,748.0,154.0,https://abcnews.go.com/Politics/donald-trump-troll-mark-cuban-positioned-1st-presidential/story?id=42306391&cid=abcnp_fb
75,184096565021911,1038860559545503,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038860559545503,2016-09-23,link,mostly true,,21.0,160.0,26.0,https://abcnews.go.com/Politics/hillary-clinton-calls-charlotte-police-release-shooting-video/story?id=42313635&cid=abcnp_fb
76,184096565021911,1038891872875705,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038891872875705,2016-09-23,link,mostly true,,7.0,59.0,9.0,https://abcnews.go.com/International/aleppo-airstrikes-kill-12-members-family-observer-group/story?id=42305757&cid=abcnp_fb
77,184096565021911,1038922299539329,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038922299539329,2016-09-23,link,mostly true,,6.0,22.0,8.0,https://abcnews.go.com/Politics/early-voting-expected-rise-2016-person-balloting-begins/story?id=42306392&cid=abcnp_fb
78,184096565021911,1038926896205536,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038926896205536,2016-09-23,link,mostly true,,5.0,61.0,22.0,https://abcnews.go.com/Politics/anti-trump-super-pac-launches-pre-debate-video/story?id=42294508&cid=abcnp_fb
79,184096565021911,1038949176203308,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038949176203308,2016-09-23,link,mostly true,,4.0,28.0,4.0,https://abcnews.go.com/International/photos/airstrikes-bury-syrians-aleppo-42309642/image-42309766
80,184096565021911,1038973039534255,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038973039534255,2016-09-23,link,mostly true,,4.0,44.0,32.0,https://abcnews.go.com/Politics/trump-clinton-differ-policing/story?id=42313997&cid=abcnp_fb
81,184096565021911,1038984299533129,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038984299533129,2016-09-23,link,mostly true,,60.0,262.0,31.0,https://abcnews.go.com/Politics/president-obama-vetoes-911-victims-bill-setting-showdown/story?id=42304768&cid=abcnp_fb
82,184096565021911,1040988309332728,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1040988309332728,2016-09-26,link,mostly true,,5.0,45.0,29.0,https://abcnews.go.com/Politics/gary-johnson-hillary-clinton-donald-trump-debate-stage/story?id=42312697&cid=abcnp_fb
83,184096565021911,1041035462661346,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041035462661346,2016-09-26,link,mostly true,,14.0,261.0,59.0,https://abcnews.go.com/Politics/hillary-clinton-invited-presidential-debate/story?id=42360318&cid=abcnp_fb
84,184096565021911,1041085625989663,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041085625989663,2016-09-26,link,mostly true,,11.0,63.0,24.0,https://abcnews.go.com/US/fbi-stats-show-uptick-violent-crime-year/story?id=42361219&cid=abcnp_fb
85,184096565021911,1041131422651750,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041131422651750,2016-09-26,link,mostly true,,2.0,26.0,23.0,https://abcnews.go.com/Politics/storylines-watch-tonights-presidential-debate/story?id=42306430&cid=abcnp_fb
86,184096565021911,1041172582647634,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041172582647634,2016-09-26,link,mostly true,,7.0,19.0,5.0,https://abcnews.go.com/International/aleppo-sees-unprecedented-day-airstrikes-condemns-violence/story?id=42358082&cid=abcnp_fb
87,184096565021911,1041225769308982,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041225769308982,2016-09-26,link,mostly true,,8.0,22.0,29.0,https://abcnews.go.com/Politics/impact-debates-debatable/story?id=42176433&cid=abcnp_fb
88,184096565021911,1041248449306714,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041248449306714,2016-09-26,link,mostly true,,15.0,94.0,54.0,https://abcnews.go.com/Politics/voters-change-minds-tonights-debate/story?id=42366274&cid=abcnp_fb
89,184096565021911,1041281559303403,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041281559303403,2016-09-26,link,no factual content,,2.0,50.0,34.0,https://abcnews.go.com/Entertainment/stars-comment-social-media-ahead-tonights-presidential-debate/story?id=42363694&cid=abcnp_fb
90,184096565021911,1041389565959269,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041389565959269,2016-09-26,link,mostly true,,29.0,133.0,36.0,https://abcnews.go.com/Politics/3rd-party-candidate-jill-stein-escorted-hofstra-police/story?id=42372259&cid=abcnp_fb
91,184096565021911,1041488142616078,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041488142616078,2016-09-26,link,mostly true,,10.0,82.0,6.0,https://abcnews.go.com/Politics/congress-expected-override-obama-911-bill-veto/story?id=42370350&cid=abcnp_fb
92,184096565021911,1041531655945060,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041531655945060,2016-09-26,link,mostly true,yes,22.0,175.0,67.0,https://abcnews.go.com/Politics/donald-trump-hillary-clinton-spar-taxes-presidential-debate/story?id=42379366&cid=abcnp_fb
93,184096565021911,1041535642611328,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041535642611328,2016-09-26,link,mostly true,yes,10.0,97.0,39.0,https://abcnews.go.com/Politics/presidential-debate-10-moments-mattered/story?id=42366107&cid=abcnp_fb
94,184096565021911,1041543859277173,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041543859277173,2016-09-26,link,no factual content,yes,228.0,447.0,147.0,https://abcnews.go.com/Politics/analysis-hillary-clinton-baits-donald-trump-fight-counters/story?id=42362757&cid=abcnp_fb
95,184096565021911,1041832262581666,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041832262581666,2016-09-27,link,mostly true,yes,25.0,184.0,56.0,https://abcnews.go.com/Politics/trump-miss-universe-machado-gained-massive-amount-weight/story?id=42387397&cid=abcnp_fb
96,184096565021911,1041861279245431,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041861279245431,2016-09-27,link,mostly true,yes,8.0,137.0,67.0,https://abcnews.go.com/Politics/donald-trump-perils-preparation/story?id=42387298&cid=abcnp_fb
97,184096565021911,1041943452570547,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041943452570547,2016-09-27,link,mostly true,yes,3.0,66.0,33.0,https://abcnews.go.com/Politics/donald-trump-hillary-clinton-spar-taxes-presidential-debate/story?id=42379366&cid=abcnp_fb
